"ec5_form3_uuid","ec5_form2_uuid","created_at","date","uploaded_at","created_by","title","X242_Species","X243_Life_Stage","X244_List","X245_Is_this_fish_a_r","X246_Recaptured_PIT_T","X248_Adipose_Clip_Sta","X249_Fork_Length_mm","X250_Height_mm","X251_Weight_g","X252_Are_you_collecti","X254_DNA_sample__What","X255_Gill_Vial_","X256_Time_gill_sample","X258_Clinical_Signs_c","X259__of_Adult_Motile","X260_Clinical_Comment","X261_Are_you_PIT_tagg","X263_PIT_tag_tray__Ph","X264_PIT_Tag__last_4_","X265_PIT_Tag_Comments","X266_Is_this_a_lethal","X268_Lethal_Sample_","X269_Type_of_Lethal_S","X271_Fish_Photo_clini","X272_Comments","ec5_form1_uuid","X2_Date","X5_Survey_Location_ri","UTM_Northing_99_Coordinates","UTM_Easting_99_Coordinates","geometry","lat","long"
"6210ab83-01ea-4d1b-bcb9-001882032e53","0af41fdf-0e95-4576-8c2d-2eafd6950dad","2024-08-26T20:28:51.000Z",2024-08-26,"2024-08-26T23:35:43.000Z","katie.davidson92@gmail.com","Chinook 130 Sj24-prs292","Chinook","Smolt","","No",NA,"Not clipped",130,26,NA,"Yes","SJ24-PRS292","","13:27","",0,"This record isfor sure good (kd)","No",NA,NA,NA,"Yes","SJ24-PRS292","Random","","","dceebb1a-3f7d-4ea0-b553-c0ae5910bde0",2024-08-26,"PSJ-PRS4 Jap Rock",5379916,393552,c(-124.442797713701, 48.5632942288488),48.5632942288488,-124.442797713701
"c2f49004-40c5-42f4-8231-6f559400af20","0af41fdf-0e95-4576-8c2d-2eafd6950dad","2024-08-26T20:31:37.000Z",2024-08-26,"2024-08-26T23:35:46.000Z","katie.davidson92@gmail.com","Chinook 130 Sj24-prs293","Chinook","Smolt","","No",NA,"Clipped",130,26,NA,"Yes","SJ24-PRS293","","13:30","",0,"Cwt detected","No",NA,NA,NA,"No","","","","","dceebb1a-3f7d-4ea0-b553-c0ae5910bde0",2024-08-26,"PSJ-PRS4 Jap Rock",5379916,393552,c(-124.442797713701, 48.5632942288488),48.5632942288488,-124.442797713701
"f1a3e1fa-113b-4500-8f2e-d36c9d59ba09","0af41fdf-0e95-4576-8c2d-2eafd6950dad","2024-08-26T20:34:56.000Z",2024-08-26,"2024-08-26T23:35:48.000Z","katie.davidson92@gmail.com","Chinook 132 Sj24-prs294","Chinook","Smolt","","No",NA,"Not clipped",132,25,NA,"Yes","SJ24-PRS294","","13:34","",0,"","No",NA,NA,NA,"No","","","","","dceebb1a-3f7d-4ea0-b553-c0ae5910bde0",2024-08-26,"PSJ-PRS4 Jap Rock",5379916,393552,c(-124.442797713701, 48.5632942288488),48.5632942288488,-124.442797713701
"654e793d-abaa-4b84-a74e-81b53a53e66c","0af41fdf-0e95-4576-8c2d-2eafd6950dad","2024-08-26T20:39:13.000Z",2024-08-26,"2024-08-26T23:35:49.000Z","katie.davidson92@gmail.com","Chinook 182 Sj25-prs295","Chinook","Smolt","","No",NA,"Not clipped",182,44,NA,"Yes","SJ25-PRS295","","13:37","",0,"","No",NA,NA,NA,"Yes","SJ24-PRS295","Random","","","dceebb1a-3f7d-4ea0-b553-c0ae5910bde0",2024-08-26,"PSJ-PRS4 Jap Rock",5379916,393552,c(-124.442797713701, 48.5632942288488),48.5632942288488,-124.442797713701
"b1585ae5-4bf4-476d-96f1-f940f72120ba","0af41fdf-0e95-4576-8c2d-2eafd6950dad","2024-08-26T20:42:05.000Z",2024-08-26,"2024-08-26T23:35:52.000Z","katie.davidson92@gmail.com","Chinook 194 Sj24-prs296","Chinook","Smolt","","No",NA,"Clipped",194,42,NA,"Yes","SJ24-PRS296","","13:40","",0,"Cwt detected","No",NA,NA,NA,"No","","","","","dceebb1a-3f7d-4ea0-b553-c0ae5910bde0",2024-08-26,"PSJ-PRS4 Jap Rock",5379916,393552,c(-124.442797713701, 48.5632942288488),48.5632942288488,-124.442797713701
"245b8de9-656a-4fd5-b81e-862d9303d262","0af41fdf-0e95-4576-8c2d-2eafd6950dad","2024-08-26T20:45:12.000Z",2024-08-26,"2024-08-26T23:36:22.000Z","katie.davidson92@gmail.com","Chinook 184 Sj24-prs297","Chinook","Smolt","","No",NA,"Not clipped",184,40,NA,"Yes","SJ24-PRS297","","13:44","",0,"","No",NA,NA,NA,"No","","","","","dceebb1a-3f7d-4ea0-b553-c0ae5910bde0",2024-08-26,"PSJ-PRS4 Jap Rock",5379916,393552,c(-124.442797713701, 48.5632942288488),48.5632942288488,-124.442797713701
"f627c17a-9c2e-4565-b912-f57c72acc7ad","0af41fdf-0e95-4576-8c2d-2eafd6950dad","2024-08-26T20:46:45.000Z",2024-08-26,"2024-08-26T23:36:24.000Z","katie.davidson92@gmail.com","Other 190","Other","Adult","Sardine","No",NA,"Not clipped",190,48,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","dceebb1a-3f7d-4ea0-b553-c0ae5910bde0",2024-08-26,"PSJ-PRS4 Jap Rock",5379916,393552,c(-124.442797713701, 48.5632942288488),48.5632942288488,-124.442797713701
"2c1ba31f-6acb-496e-935a-a81a3fd8bf4a","0af41fdf-0e95-4576-8c2d-2eafd6950dad","2024-08-26T20:47:20.000Z",2024-08-26,"2024-08-26T23:36:26.000Z","katie.davidson92@gmail.com","Other 122","Other","Adult","Smelt","No",NA,"Not clipped",122,18,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","dceebb1a-3f7d-4ea0-b553-c0ae5910bde0",2024-08-26,"PSJ-PRS4 Jap Rock",5379916,393552,c(-124.442797713701, 48.5632942288488),48.5632942288488,-124.442797713701
"49615dd5-b4a5-4acd-915e-c274bf94735c","0af41fdf-0e95-4576-8c2d-2eafd6950dad","2024-08-26T20:54:48.000Z",2024-08-26,"2024-08-26T23:36:28.000Z","katie.davidson92@gmail.com","Other 110","Other","Adult","Smelt","No",NA,"Not clipped",110,18,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","dceebb1a-3f7d-4ea0-b553-c0ae5910bde0",2024-08-26,"PSJ-PRS4 Jap Rock",5379916,393552,c(-124.442797713701, 48.5632942288488),48.5632942288488,-124.442797713701
"ce5f4b9f-c263-4e0a-98e9-5aec95e8f52c","0af41fdf-0e95-4576-8c2d-2eafd6950dad","2024-08-26T20:55:36.000Z",2024-08-26,"2024-08-26T23:36:30.000Z","katie.davidson92@gmail.com","Other 114","Other","Adult","","No",NA,"Not clipped",114,18,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","dceebb1a-3f7d-4ea0-b553-c0ae5910bde0",2024-08-26,"PSJ-PRS4 Jap Rock",5379916,393552,c(-124.442797713701, 48.5632942288488),48.5632942288488,-124.442797713701
"01e1ec74-e310-484d-b8aa-3c716341ce25","0af41fdf-0e95-4576-8c2d-2eafd6950dad","2024-08-26T20:56:14.000Z",2024-08-26,"2024-08-26T23:36:38.000Z","katie.davidson92@gmail.com","Other 128","Other","Adult","Smelt","No",NA,"Not clipped",128,20,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","dceebb1a-3f7d-4ea0-b553-c0ae5910bde0",2024-08-26,"PSJ-PRS4 Jap Rock",5379916,393552,c(-124.442797713701, 48.5632942288488),48.5632942288488,-124.442797713701
"8467ca70-41be-46eb-b16e-8fbbff19c379","0af41fdf-0e95-4576-8c2d-2eafd6950dad","2024-08-26T20:56:51.000Z",2024-08-26,"2024-08-26T23:36:36.000Z","katie.davidson92@gmail.com","Other 128","Other","Adult","Smelt","No",NA,"Not clipped",128,20,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","dceebb1a-3f7d-4ea0-b553-c0ae5910bde0",2024-08-26,"PSJ-PRS4 Jap Rock",5379916,393552,c(-124.442797713701, 48.5632942288488),48.5632942288488,-124.442797713701
"132e5fe9-b27d-442b-afa9-7ee42e880fb2","0af41fdf-0e95-4576-8c2d-2eafd6950dad","2024-08-26T20:57:27.000Z",2024-08-26,"2024-08-26T23:36:34.000Z","katie.davidson92@gmail.com","Other 128","Other","Adult","Smelt","No",NA,"Not clipped",128,20,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","dceebb1a-3f7d-4ea0-b553-c0ae5910bde0",2024-08-26,"PSJ-PRS4 Jap Rock",5379916,393552,c(-124.442797713701, 48.5632942288488),48.5632942288488,-124.442797713701
"bf490af2-1ccf-47e7-948b-ce64b34f88dd","0af41fdf-0e95-4576-8c2d-2eafd6950dad","2024-08-26T20:57:57.000Z",2024-08-26,"2024-08-26T23:36:32.000Z","katie.davidson92@gmail.com","Other 118","Other","Adult","Smelt","No",NA,"Not clipped",118,19,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","dceebb1a-3f7d-4ea0-b553-c0ae5910bde0",2024-08-26,"PSJ-PRS4 Jap Rock",5379916,393552,c(-124.442797713701, 48.5632942288488),48.5632942288488,-124.442797713701
"5a93cffe-7df2-4b16-96b4-0679d8206f44","0af41fdf-0e95-4576-8c2d-2eafd6950dad","2024-08-26T20:59:35.000Z",2024-08-26,"2024-08-26T23:36:40.000Z","katie.davidson92@gmail.com","Other 106","Other","Adult","Smelt","No",NA,"Not clipped",106,18,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","dceebb1a-3f7d-4ea0-b553-c0ae5910bde0",2024-08-26,"PSJ-PRS4 Jap Rock",5379916,393552,c(-124.442797713701, 48.5632942288488),48.5632942288488,-124.442797713701
"d9c58ac0-7435-4ff5-9c55-b1d756354121","84cc8287-88d6-4446-96ed-5c0f89e8b822","2024-08-26T21:22:08.000Z",2024-08-26,"2024-08-26T23:40:36.000Z","katie.davidson92@gmail.com","Chinook 194 Sj24-PRS298","Chinook","Smolt","","No",NA,"Not clipped",194,46,NA,"Yes","SJ24-PRS298","","14:20","",NA,"","No",NA,NA,NA,"Yes","SJ24-PRS298","Random","","","e762c7de-9131-43dc-ac2d-b3b80cdc05c4",2024-08-26,"PSJ-PRS 01 (nearshore Gordan Mouth)",5380382,394323,c(-124.432469359859, 48.5676156472125),48.5676156472125,-124.432469359859
"0d6fc305-a4b3-48e3-8577-0b18a8a54870","84cc8287-88d6-4446-96ed-5c0f89e8b822","2024-08-26T21:23:08.000Z",2024-08-26,"2024-08-26T23:40:37.000Z","katie.davidson92@gmail.com","Chinook 125 SJ24-PRS299","Chinook","Smolt","","No",NA,"Not clipped",125,26,NA,"Yes","SJ24-PRS299","","14:22","",NA,"","No",NA,NA,NA,"No","","","","","e762c7de-9131-43dc-ac2d-b3b80cdc05c4",2024-08-26,"PSJ-PRS 01 (nearshore Gordan Mouth)",5380382,394323,c(-124.432469359859, 48.5676156472125),48.5676156472125,-124.432469359859
"9198617d-ef0b-4136-9a67-43a986b6330d","84cc8287-88d6-4446-96ed-5c0f89e8b822","2024-08-26T21:25:28.000Z",2024-08-26,"2024-08-26T23:40:39.000Z","katie.davidson92@gmail.com","Chinook 120 SJ24-PRS300","Chinook","Smolt","","No",NA,"Not clipped",120,24,NA,"Yes","SJ24-PRS300","","14:24","",NA,"","No",NA,NA,NA,"No","","","","","e762c7de-9131-43dc-ac2d-b3b80cdc05c4",2024-08-26,"PSJ-PRS 01 (nearshore Gordan Mouth)",5380382,394323,c(-124.432469359859, 48.5676156472125),48.5676156472125,-124.432469359859
"1daa3ece-49b1-465c-bd79-aeea63af2a6a","84cc8287-88d6-4446-96ed-5c0f89e8b822","2024-08-26T21:27:43.000Z",2024-08-26,"2024-08-26T23:40:42.000Z","katie.davidson92@gmail.com","Chinook 191 SJ24m-PRS401","Chinook","Smolt","","No",NA,"Not clipped",191,42,NA,"Yes","SJ24m-PRS401","","14:26","",NA,"","No",NA,NA,NA,"Yes","SJ24m-PRS401","Random","","","e762c7de-9131-43dc-ac2d-b3b80cdc05c4",2024-08-26,"PSJ-PRS 01 (nearshore Gordan Mouth)",5380382,394323,c(-124.432469359859, 48.5676156472125),48.5676156472125,-124.432469359859
"d1805da7-f02f-47ec-800e-e1bd4744bbc9","84cc8287-88d6-4446-96ed-5c0f89e8b822","2024-08-26T21:28:36.000Z",2024-08-26,"2024-08-26T23:40:43.000Z","katie.davidson92@gmail.com","Chinook 132 SJ24m-PRS402","Chinook","Smolt","","No",NA,"Not clipped",132,26,NA,"Yes","SJ24m-PRS402","","14:28","",NA,"","No",NA,NA,NA,"No","","","","","e762c7de-9131-43dc-ac2d-b3b80cdc05c4",2024-08-26,"PSJ-PRS 01 (nearshore Gordan Mouth)",5380382,394323,c(-124.432469359859, 48.5676156472125),48.5676156472125,-124.432469359859
"296dc813-a7cf-4fcd-a2f5-a88f5bb889da","84cc8287-88d6-4446-96ed-5c0f89e8b822","2024-08-26T21:31:07.000Z",2024-08-26,"2024-08-26T23:40:45.000Z","katie.davidson92@gmail.com","Chinook 126 SJ24m-PRS403","Chinook","Smolt","","No",NA,"Not clipped",126,26,NA,"Yes","SJ24m-PRS403","","14:30","",NA,"","No",NA,NA,NA,"Yes","SJ24m-PRS403","Random","","","e762c7de-9131-43dc-ac2d-b3b80cdc05c4",2024-08-26,"PSJ-PRS 01 (nearshore Gordan Mouth)",5380382,394323,c(-124.432469359859, 48.5676156472125),48.5676156472125,-124.432469359859
"d669ed08-6b8f-4bda-9c16-d91d012277bf","84cc8287-88d6-4446-96ed-5c0f89e8b822","2024-08-26T21:33:26.000Z",2024-08-26,"2024-08-26T23:40:48.000Z","katie.davidson92@gmail.com","Other 120","Other","Smolt","Herring","No",NA,"Not clipped",120,24,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","e762c7de-9131-43dc-ac2d-b3b80cdc05c4",2024-08-26,"PSJ-PRS 01 (nearshore Gordan Mouth)",5380382,394323,c(-124.432469359859, 48.5676156472125),48.5676156472125,-124.432469359859
"6fce1552-5c1c-4b2d-9103-3ae9404365f6","84cc8287-88d6-4446-96ed-5c0f89e8b822","2024-08-26T21:34:30.000Z",2024-08-26,"2024-08-26T23:40:49.000Z","katie.davidson92@gmail.com","Other 124","Other","Smolt","Herring","No",NA,"Not clipped",124,24,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","Herring","e762c7de-9131-43dc-ac2d-b3b80cdc05c4",2024-08-26,"PSJ-PRS 01 (nearshore Gordan Mouth)",5380382,394323,c(-124.432469359859, 48.5676156472125),48.5676156472125,-124.432469359859
"2764e20a-11ed-4974-84d6-e35bd23ed413","84cc8287-88d6-4446-96ed-5c0f89e8b822","2024-08-26T21:35:24.000Z",2024-08-26,"2024-08-26T23:40:51.000Z","katie.davidson92@gmail.com","Other 114","Other","Smolt","","No",NA,"Not clipped",114,21,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","e762c7de-9131-43dc-ac2d-b3b80cdc05c4",2024-08-26,"PSJ-PRS 01 (nearshore Gordan Mouth)",5380382,394323,c(-124.432469359859, 48.5676156472125),48.5676156472125,-124.432469359859
"582038a8-b526-4c14-994d-caa523162981","84cc8287-88d6-4446-96ed-5c0f89e8b822","2024-08-26T21:36:06.000Z",2024-08-26,"2024-08-26T23:40:54.000Z","katie.davidson92@gmail.com","Other 122","Other","Smolt","Herring","No",NA,"Not clipped",122,24,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","Herring","e762c7de-9131-43dc-ac2d-b3b80cdc05c4",2024-08-26,"PSJ-PRS 01 (nearshore Gordan Mouth)",5380382,394323,c(-124.432469359859, 48.5676156472125),48.5676156472125,-124.432469359859
"a4e714e8-b0ad-4570-954e-1b8b52a3689a","84cc8287-88d6-4446-96ed-5c0f89e8b822","2024-08-26T21:36:47.000Z",2024-08-26,"2024-08-26T23:40:56.000Z","katie.davidson92@gmail.com","Other 122","Other","Smolt","Herring","No",NA,"Not clipped",122,24,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","Herring","e762c7de-9131-43dc-ac2d-b3b80cdc05c4",2024-08-26,"PSJ-PRS 01 (nearshore Gordan Mouth)",5380382,394323,c(-124.432469359859, 48.5676156472125),48.5676156472125,-124.432469359859
"d0b2613f-2974-4c96-87e8-dd2c67b30ca9","84cc8287-88d6-4446-96ed-5c0f89e8b822","2024-08-26T21:37:31.000Z",2024-08-26,"2024-08-26T23:40:57.000Z","katie.davidson92@gmail.com","Other 116","Other","Smolt","Herring","No",NA,"Not clipped",116,24,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","e762c7de-9131-43dc-ac2d-b3b80cdc05c4",2024-08-26,"PSJ-PRS 01 (nearshore Gordan Mouth)",5380382,394323,c(-124.432469359859, 48.5676156472125),48.5676156472125,-124.432469359859
"143d3095-969e-4827-a983-1789aee2401e","84cc8287-88d6-4446-96ed-5c0f89e8b822","2024-08-26T21:38:19.000Z",2024-08-26,"2024-08-26T23:41:19.000Z","katie.davidson92@gmail.com","Other 110","Other","Smolt","","No",NA,"Not clipped",110,22,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","e762c7de-9131-43dc-ac2d-b3b80cdc05c4",2024-08-26,"PSJ-PRS 01 (nearshore Gordan Mouth)",5380382,394323,c(-124.432469359859, 48.5676156472125),48.5676156472125,-124.432469359859
"c574f7b1-b2ca-49cd-91c5-00e69fa97f1e","84cc8287-88d6-4446-96ed-5c0f89e8b822","2024-08-26T21:39:08.000Z",2024-08-26,"2024-08-26T23:41:21.000Z","katie.davidson92@gmail.com","Other 118","Other","Smolt","","No",NA,"Not clipped",118,22,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","Herring","e762c7de-9131-43dc-ac2d-b3b80cdc05c4",2024-08-26,"PSJ-PRS 01 (nearshore Gordan Mouth)",5380382,394323,c(-124.432469359859, 48.5676156472125),48.5676156472125,-124.432469359859
"2126798d-fa7f-4792-985a-3d5120ce9353","84cc8287-88d6-4446-96ed-5c0f89e8b822","2024-08-26T21:39:59.000Z",2024-08-26,"2024-08-26T23:41:22.000Z","katie.davidson92@gmail.com","Other 116","Other","Smolt","","No",NA,"Not clipped",116,22,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","Herring","e762c7de-9131-43dc-ac2d-b3b80cdc05c4",2024-08-26,"PSJ-PRS 01 (nearshore Gordan Mouth)",5380382,394323,c(-124.432469359859, 48.5676156472125),48.5676156472125,-124.432469359859
"11ab80bc-146a-496d-bb3c-b21ab84c1752","84cc8287-88d6-4446-96ed-5c0f89e8b822","2024-08-26T21:40:39.000Z",2024-08-26,"2024-08-26T23:41:25.000Z","katie.davidson92@gmail.com","Other 118","Other","Smolt","","No",NA,"Not clipped",118,22,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","Herring","e762c7de-9131-43dc-ac2d-b3b80cdc05c4",2024-08-26,"PSJ-PRS 01 (nearshore Gordan Mouth)",5380382,394323,c(-124.432469359859, 48.5676156472125),48.5676156472125,-124.432469359859
"3d140c8d-eac6-43ab-864d-b59e9740a09e","84cc8287-88d6-4446-96ed-5c0f89e8b822","2024-08-26T21:41:15.000Z",2024-08-26,"2024-08-26T23:41:27.000Z","katie.davidson92@gmail.com","Other 104","Other","Smolt","","No",NA,"Not clipped",104,20,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","Herring","e762c7de-9131-43dc-ac2d-b3b80cdc05c4",2024-08-26,"PSJ-PRS 01 (nearshore Gordan Mouth)",5380382,394323,c(-124.432469359859, 48.5676156472125),48.5676156472125,-124.432469359859
"455be216-11be-4b11-b0b5-4873bcf9d4b9","84cc8287-88d6-4446-96ed-5c0f89e8b822","2024-08-26T21:41:55.000Z",2024-08-26,"2024-08-26T23:41:29.000Z","katie.davidson92@gmail.com","Other 102","Other","Smolt","","No",NA,"Not clipped",102,18,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","Herring","e762c7de-9131-43dc-ac2d-b3b80cdc05c4",2024-08-26,"PSJ-PRS 01 (nearshore Gordan Mouth)",5380382,394323,c(-124.432469359859, 48.5676156472125),48.5676156472125,-124.432469359859
"8d8618ed-0201-428c-bd91-363e2074976c","84cc8287-88d6-4446-96ed-5c0f89e8b822","2024-08-26T21:42:30.000Z",2024-08-26,"2024-08-26T23:41:31.000Z","katie.davidson92@gmail.com","Other 106","Other","Smolt","","No",NA,"Not clipped",106,18,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","Herring","e762c7de-9131-43dc-ac2d-b3b80cdc05c4",2024-08-26,"PSJ-PRS 01 (nearshore Gordan Mouth)",5380382,394323,c(-124.432469359859, 48.5676156472125),48.5676156472125,-124.432469359859
"0a574516-2183-42bd-b8f7-995b625e3663","84cc8287-88d6-4446-96ed-5c0f89e8b822","2024-08-26T21:43:02.000Z",2024-08-26,"2024-08-26T23:41:33.000Z","katie.davidson92@gmail.com","Other 108","Other","Smolt","","No",NA,"Not clipped",108,20,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","Herring","e762c7de-9131-43dc-ac2d-b3b80cdc05c4",2024-08-26,"PSJ-PRS 01 (nearshore Gordan Mouth)",5380382,394323,c(-124.432469359859, 48.5676156472125),48.5676156472125,-124.432469359859
"558d31b6-af98-4c10-b314-cfef831ba04a","a876b924-75ac-4815-89b9-c06265387501","2024-08-26T22:04:13.000Z",2024-08-26,"2024-08-26T23:41:39.000Z","katie.davidson92@gmail.com","Chinook 141 SJ24m-PRS404","Chinook","Smolt","","No",NA,"Not clipped",141,27,NA,"Yes","SJ24m-PRS404","","15:03","",NA,"","No",NA,NA,NA,"Yes","SJ24m-PRS404","Random","","","5738c8c6-40c9-45b2-94bb-58125399d111",2024-08-26,"PSJ-PRS Offshore A",5379740,394767,c(-124.426290421438, 48.5619165219274),48.5619165219274,-124.426290421438
"39431a1d-5fa8-4607-a59d-bfb9b45ab225","a876b924-75ac-4815-89b9-c06265387501","2024-08-26T22:05:29.000Z",2024-08-26,"2024-08-26T23:41:41.000Z","katie.davidson92@gmail.com","Chinook 212 SJ24m-PRS405","Chinook","Smolt","","Yes, anal fin clipped",NA,"Clipped",212,46,NA,"Yes","SJ24m-PRS405","","15:04","",NA,"","No",NA,NA,NA,"No","","","","","5738c8c6-40c9-45b2-94bb-58125399d111",2024-08-26,"PSJ-PRS Offshore A",5379740,394767,c(-124.426290421438, 48.5619165219274),48.5619165219274,-124.426290421438
"bfcc7698-2ab6-4601-b1ef-3881c4286825","a876b924-75ac-4815-89b9-c06265387501","2024-08-26T22:07:14.000Z",2024-08-26,"2024-08-26T23:41:44.000Z","katie.davidson92@gmail.com","Chinook 144 SJ24m-PRS406","Chinook","Smolt","","Yes, anal fin clipped",NA,"Clipped",144,29,NA,"Yes","SJ24m-PRS406","","15:06","",NA,"","No",NA,NA,NA,"No","","","","CWT detected","5738c8c6-40c9-45b2-94bb-58125399d111",2024-08-26,"PSJ-PRS Offshore A",5379740,394767,c(-124.426290421438, 48.5619165219274),48.5619165219274,-124.426290421438
"eefac9cb-0de3-491b-b6f4-d44a957cc64c","a876b924-75ac-4815-89b9-c06265387501","2024-08-26T22:09:38.000Z",2024-08-26,"2024-08-26T23:41:45.000Z","katie.davidson92@gmail.com","Chinook 132 Sj24m-prs407","Chinook","Smolt","","No",NA,"Not clipped",132,27,NA,"Yes","SJ24m-PRS407","","15:11","",NA,"","No",NA,NA,NA,"Yes","SJ24m-PRS407","Random","","","5738c8c6-40c9-45b2-94bb-58125399d111",2024-08-26,"PSJ-PRS Offshore A",5379740,394767,c(-124.426290421438, 48.5619165219274),48.5619165219274,-124.426290421438
"d618510a-499d-444b-8201-742bf41b1667","0af41fdf-0e95-4576-8c2d-2eafd6950dad","2024-08-26T23:15:53.000Z",2024-08-26,"2024-08-26T23:36:42.000Z","katie.davidson92@gmail.com","Other 130","Other","Adult","Smelt","No",NA,"Not clipped",130,20,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","dceebb1a-3f7d-4ea0-b553-c0ae5910bde0",2024-08-26,"PSJ-PRS4 Jap Rock",5379916,393552,c(-124.442797713701, 48.5632942288488),48.5632942288488,-124.442797713701
"5eabf70d-151e-4648-887e-0e4547159644","0af41fdf-0e95-4576-8c2d-2eafd6950dad","2024-08-26T23:17:00.000Z",2024-08-26,"2024-08-26T23:36:44.000Z","katie.davidson92@gmail.com","Other 174","Other","Adult","Sardine","No",NA,"Not clipped",174,34,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","dceebb1a-3f7d-4ea0-b553-c0ae5910bde0",2024-08-26,"PSJ-PRS4 Jap Rock",5379916,393552,c(-124.442797713701, 48.5632942288488),48.5632942288488,-124.442797713701
"17d7fd59-93ea-462a-9ece-7c2bd7fc55bb","0af41fdf-0e95-4576-8c2d-2eafd6950dad","2024-08-26T23:17:34.000Z",2024-08-26,"2024-08-26T23:36:46.000Z","katie.davidson92@gmail.com","Other 122","Other","Adult","Smelt","No",NA,"Not clipped",122,19,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","dceebb1a-3f7d-4ea0-b553-c0ae5910bde0",2024-08-26,"PSJ-PRS4 Jap Rock",5379916,393552,c(-124.442797713701, 48.5632942288488),48.5632942288488,-124.442797713701
"c9912b69-a741-4f00-9574-1e8da2cf1913","0af41fdf-0e95-4576-8c2d-2eafd6950dad","2024-08-26T23:18:07.000Z",2024-08-26,"2024-08-26T23:36:48.000Z","katie.davidson92@gmail.com","Other 130","Other","Adult","Smelt","No",NA,"Not clipped",130,22,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","dceebb1a-3f7d-4ea0-b553-c0ae5910bde0",2024-08-26,"PSJ-PRS4 Jap Rock",5379916,393552,c(-124.442797713701, 48.5632942288488),48.5632942288488,-124.442797713701
"7848cf89-8056-44a1-ba1a-1801c7c25954","0af41fdf-0e95-4576-8c2d-2eafd6950dad","2024-08-26T23:18:43.000Z",2024-08-26,"2024-08-26T23:36:50.000Z","katie.davidson92@gmail.com","Other 116","Other","Adult","Smelt","No",NA,"Not clipped",116,22,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","dceebb1a-3f7d-4ea0-b553-c0ae5910bde0",2024-08-26,"PSJ-PRS4 Jap Rock",5379916,393552,c(-124.442797713701, 48.5632942288488),48.5632942288488,-124.442797713701
"8424b3d8-5496-4259-ad19-28050c4638c7","0af41fdf-0e95-4576-8c2d-2eafd6950dad","2024-08-26T23:19:20.000Z",2024-08-26,"2024-08-26T23:36:52.000Z","katie.davidson92@gmail.com","Other 130","Other","Adult","Herring","No",NA,"Not clipped",130,24,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","dceebb1a-3f7d-4ea0-b553-c0ae5910bde0",2024-08-26,"PSJ-PRS4 Jap Rock",5379916,393552,c(-124.442797713701, 48.5632942288488),48.5632942288488,-124.442797713701
"697af5f0-830c-4544-ba62-59d7eb43cec1","0af41fdf-0e95-4576-8c2d-2eafd6950dad","2024-08-26T23:19:51.000Z",2024-08-26,"2024-08-26T23:36:54.000Z","katie.davidson92@gmail.com","Other 128","Other","Adult","Smelt","No",NA,"Not clipped",128,20,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","dceebb1a-3f7d-4ea0-b553-c0ae5910bde0",2024-08-26,"PSJ-PRS4 Jap Rock",5379916,393552,c(-124.442797713701, 48.5632942288488),48.5632942288488,-124.442797713701
"b2add4d0-511b-4fd3-9fd8-9b405a94efa6","0af41fdf-0e95-4576-8c2d-2eafd6950dad","2024-08-26T23:20:21.000Z",2024-08-26,"2024-08-26T23:36:56.000Z","katie.davidson92@gmail.com","Other 128","Other","Adult","Smelt","No",NA,"Not clipped",128,20,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","dceebb1a-3f7d-4ea0-b553-c0ae5910bde0",2024-08-26,"PSJ-PRS4 Jap Rock",5379916,393552,c(-124.442797713701, 48.5632942288488),48.5632942288488,-124.442797713701
